&a / °	I1 / %
-3.413	29.2
-3.418	30.8
-3.424	32.0
-3.429	33.2
-3.434	34.0
-3.440	33.2
-3.445	30.0
-3.450	26.4
-3.456	24.0
-3.461	21.6
-3.466	18.8
-3.472	15.6
-3.477	13.2
-3.482	11.6
-3.488	11.2
-3.493	12.0
-3.498	13.6
-3.504	16.0
-3.509	19.2
-3.514	22.8
-3.520	26.4
-3.525	28.4
-3.530	30.0
-3.536	31.2
-3.541	32.0
-3.546	32.0
-3.552	30.0
-3.557	27.2
-3.562	24.4
-3.568	22.0
-3.573	19.2
-3.578	15.6
-3.584	12.8
-3.589	11.2
-3.594	10.8
-3.600	11.6
-3.605	13.2
-3.610	15.6
-3.616	18.8
-3.621	22.0
-3.626	25.2
-3.632	27.6
-3.637	29.2
-3.642	30.0
-3.647	30.8
-3.653	30.4
-3.658	27.6
-3.663	24.8
-3.669	22.4
-3.674	19.6
-3.679	16.8
-3.685	13.6
-3.690	11.6
-3.695	10.8
-3.701	11.2
-3.706	12.4
-3.711	14.4
-3.717	17.2
-3.722	20.4
-3.727	23.6
-3.733	26.0
-3.738	27.6
-3.743	28.4
-3.749	28.8
-3.754	28.0
-3.759	25.6
-3.765	23.2
-3.770	20.8
-3.775	18.4
-3.781	15.6
-3.786	12.8
-3.791	10.4
-3.797	9.6
-3.802	10.0
-3.807	11.2
-3.813	13.6
-3.818	16.4
-3.823	19.6
-3.829	22.4
-3.834	24.4
-3.839	25.6
-3.844	26.4
-3.850	26.4
-3.855	24.8
-3.860	22.8
-3.866	20.4
-3.871	18.0
-3.876	15.6
-3.882	13.2
-3.887	10.8
-3.892	9.6
-3.898	9.2
-3.903	9.6
-3.908	10.8
-3.914	12.8
-3.919	14.8
-3.924	17.6
-3.930	20.0
-3.935	21.6
-3.940	22.8
-3.946	23.2
-3.951	22.4
-3.956	20.4
-3.962	18.4
-3.967	16.4
-3.972	14.0
-3.978	11.6
-3.983	9.6
-3.988	8.8
-3.994	8.4
-3.999	9.2
-4.004	10.4
-4.009	12.4
-4.015	14.8
-4.020	17.2
-4.025	18.8
-4.031	20.0
-4.036	20.8
-4.041	20.8
-4.047	19.2
-4.052	17.6
-4.057	16.0
-4.063	14.0
-4.068	12.0
-4.073	10.0
-4.079	8.4
-4.084	7.6
-4.089	7.6
-4.095	8.4
-4.100	10.0
-4.105	12.0
-4.111	14.0
-4.116	15.6
-4.121	16.8
-4.127	18.0
-4.132	18.4
-4.137	17.6
-4.143	16.0
-4.148	14.4
-4.153	12.8
-4.158	11.2
-4.164	9.2
-4.169	7.6
-4.174	6.8
-4.180	6.8
-4.185	7.6
-4.190	8.8
-4.196	10.4
-4.201	12.4
-4.206	13.6
-4.212	14.4
-4.217	15.2
-4.222	15.6
-4.228	14.4
-4.233	13.2
-4.238	12.0
-4.244	10.8
-4.249	9.2
-4.254	7.6
-4.260	6.4
-4.265	6.0
-4.270	6.0
-4.275	6.8
-4.281	8.0
-4.286	9.2
-4.291	10.8
-4.297	11.6
-4.302	12.4
-4.307	12.8
-4.313	12.8
-4.318	11.6
-4.323	10.8
-4.329	10.0
-4.334	8.8
-4.339	7.2
-4.345	6.0
-4.350	5.2
-4.355	5.2
-4.361	5.6
-4.366	6.4
-4.371	7.6
-4.377	8.8
-4.382	9.6
-4.387	10.0
-4.392	10.4
-4.398	10.4
-4.403	10.0
-4.408	9.2
-4.414	8.4
-4.419	7.2
-4.424	6.0
-4.430	5.2
-4.435	4.8
-4.440	4.4
-4.446	4.8
-4.451	5.2
-4.456	6.0
-4.462	6.8
-4.467	7.6
-4.472	8.0
-4.478	8.4
-4.483	8.4
-4.488	7.6
-4.493	6.8
-4.499	6.0
-4.504	5.2
-4.509	4.8
-4.515	4.0
-4.520	3.6
-4.525	3.6
-4.531	4.0
-4.536	4.4
-4.541	4.8
-4.547	5.2
-4.552	5.6
-4.557	6.0
-4.563	6.4
-4.568	6.4
-4.573	6.0
-4.578	5.6
-4.584	4.8
-4.589	4.4
-4.594	3.6
-4.600	3.2
-4.605	3.2
-4.610	3.2
-4.616	3.6
-4.621	4.0
-4.626	4.4
-4.632	4.8
-4.637	4.8
-4.642	4.8
-4.648	4.8
-4.653	4.4
-4.658	4.4
-4.663	4.0
-4.669	3.6
-4.674	3.2
-4.679	2.8
-4.685	2.8
-4.690	2.8
-4.695	2.8
-4.701	2.8
-4.706	3.2
-4.711	3.2
-4.717	3.2
-4.722	3.6
-4.727	3.6
-4.733	3.6
-4.738	3.2
-4.743	3.2
-4.748	2.8
-4.754	2.4
-4.759	2.0
-4.764	2.0
-4.770	2.0
-4.775	2.0
-4.780	2.4
-4.786	2.4
-4.791	2.4
-4.796	2.4
-4.802	2.4
-4.807	2.4
-4.812	2.4
-4.818	2.4
-4.823	2.4
-4.828	2.0
-4.833	2.0
-4.839	2.0
-4.844	2.0
-4.849	2.0
-4.855	2.0
-4.860	2.0
-4.865	2.0
-4.871	2.0
-4.876	2.0
-4.881	2.0
-4.887	2.0
-4.892	2.0
-4.897	2.0
-4.902	2.0
-4.908	2.0
-4.913	1.6
-4.918	1.6
-4.924	1.6
-4.929	1.6
-4.934	1.6
-4.940	1.6
-4.945	1.6
-4.950	1.6
-4.956	1.6
-4.961	1.6
-4.966	1.6
-4.971	1.6
-4.977	1.2
-4.982	1.2
-4.987	1.2
-4.993	1.2
-4.998	1.2
-5.003	1.2
-5.009	1.2
-5.014	1.2
-5.019	1.2
-5.025	1.2
-5.030	1.2
-5.035	1.2
-5.040	1.2
-5.046	1.2
-5.051	1.2
-5.056	1.2
-5.062	1.2
-5.067	1.2
-5.072	1.2
-5.078	1.2
-5.083	1.2
-5.088	1.2
-5.094	1.2
-5.099	1.2
-5.104	1.2
-5.109	1.2
-5.115	1.2
-5.120	1.2
-5.125	1.2
-5.131	1.2
-5.136	1.2
-5.141	1.2
-5.147	1.2
-5.152	1.2
-5.157	1.2
-5.162	1.2
-5.168	1.2
-5.173	1.2
-5.178	1.2
-5.184	0.8
-5.189	0.8
-5.194	0.8
-5.200	0.8
-5.205	0.8
-5.210	0.8
-5.216	0.8
-5.221	0.8
-5.226	0.8
-5.231	0.8
-5.237	0.8
-5.242	0.8
-5.247	0.8
-5.253	0.8
-5.258	0.8
-5.263	0.8
-5.269	0.8
-5.274	0.8
-5.279	0.8
-5.284	0.8
-5.290	0.8
-5.295	0.8
-5.300	0.8
-5.306	0.8
-5.311	0.8
-5.316	0.8
-5.322	0.8
-5.327	0.8
-5.332	0.8
-5.337	0.8
-5.343	0.8
-5.348	0.8
-5.353	0.8
-5.359	0.8
-5.364	0.8
-5.369	0.8
-5.375	0.8
-5.380	0.8
-5.385	0.8
-5.390	0.8
-5.396	0.8
-5.401	0.8
-5.406	0.8
-5.412	0.8
-5.417	0.8
-5.422	0.8
-5.428	0.8
-5.433	0.8
-5.438	0.8
-5.443	0.8
-5.449	0.8
-5.454	0.8
