&a / °	I1 / %
-3.429	33.2
-3.434	33.6
-3.440	32.0
-3.445	28.4
-3.450	24.0
-3.456	19.6
-3.461	15.2
-3.466	11.6
-3.472	9.6
-3.477	8.4
-3.482	7.6
-3.488	7.6
-3.493	8.0
-3.498	8.8
-3.504	10.4
-3.509	13.2
-3.514	16.4
-3.520	20.4
-3.525	24.4
-3.530	28.4
-3.536	30.8
-3.541	31.6
-3.546	31.2
-3.552	28.4
-3.557	24.4
-3.562	20.4
-3.568	16.0
-3.573	12.0
-3.578	9.6
-3.584	8.0
-3.589	7.2
-3.594	7.2
-3.600	7.6
-3.605	8.4
-3.610	10.4
-3.616	12.8
-3.621	16.0
-3.626	19.6
-3.632	23.6
-3.637	27.6
-3.642	30.0
-3.647	30.4
-3.653	28.8
-3.658	25.6
-3.663	21.6
-3.669	17.6
-3.674	13.6
-3.679	10.4
-3.685	8.4
-3.690	7.2
-3.695	6.8
-3.701	6.8
-3.706	7.6
-3.711	9.2
-3.717	11.6
-3.722	14.8
-3.727	18.4
-3.733	22.4
-3.738	26.0
-3.743	28.4
-3.749	28.8
-3.754	27.6
-3.759	24.4
-3.765	20.4
-3.770	16.4
-3.775	12.8
-3.781	10.0
-3.786	8.0
-3.791	6.8
-3.797	6.4
-3.802	6.4
-3.807	7.2
-3.813	8.8
-3.818	11.2
-3.823	14.4
-3.829	18.0
-3.834	22.0
-3.839	24.8
-3.844	26.4
-3.850	26.0
-3.855	24.0
-3.860	20.8
-3.866	17.2
-3.871	13.6
-3.876	10.4
-3.882	8.4
-3.887	7.2
-3.892	6.4
-3.898	6.4
-3.903	6.8
-3.908	7.6
-3.914	8.8
-3.919	11.2
-3.924	14.4
-3.930	18.0
-3.935	21.2
-3.940	23.2
-3.946	23.2
-3.951	21.6
-3.956	18.8
-3.962	15.6
-3.967	12.4
-3.972	9.6
-3.978	7.6
-3.983	6.4
-3.988	5.6
-3.994	5.6
-3.999	6.0
-4.004	7.2
-4.009	8.8
-4.015	11.2
-4.020	14.0
-4.025	17.2
-4.031	19.6
-4.036	20.8
-4.041	20.4
-4.047	18.4
-4.052	16.0
-4.057	13.2
-4.063	10.4
-4.068	8.0
-4.073	6.4
-4.079	5.6
-4.084	5.2
-4.089	5.2
-4.095	6.0
-4.100	7.2
-4.105	8.8
-4.111	11.2
-4.116	14.0
-4.121	16.4
-4.127	18.0
-4.132	18.0
-4.137	16.8
-4.143	14.4
-4.148	12.0
-4.153	9.6
-4.158	7.6
-4.164	6.0
-4.169	5.2
-4.174	4.8
-4.180	4.8
-4.185	5.2
-4.190	6.0
-4.196	7.6
-4.201	9.6
-4.206	11.6
-4.212	13.6
-4.217	14.8
-4.222	14.8
-4.228	13.6
-4.233	12.0
-4.238	9.6
-4.244	7.6
-4.249	6.0
-4.254	5.2
-4.260	4.4
-4.265	4.0
-4.270	4.0
-4.275	4.4
-4.281	5.2
-4.286	6.8
-4.291	8.4
-4.297	10.4
-4.302	11.6
-4.307	12.0
-4.313	11.6
-4.318	10.8
-4.323	9.2
-4.329	7.6
-4.334	6.0
-4.339	4.8
-4.345	4.0
-4.350	3.6
-4.355	3.6
-4.361	4.0
-4.366	4.4
-4.371	5.2
-4.377	6.4
-4.382	8.0
-4.387	9.2
-4.392	10.0
-4.398	10.0
-4.403	9.2
-4.408	8.0
-4.414	6.4
-4.419	5.2
-4.424	4.4
-4.430	3.6
-4.435	3.2
-4.440	3.2
-4.446	3.2
-4.451	3.6
-4.456	4.0
-4.462	4.8
-4.467	6.0
-4.472	6.8
-4.478	7.2
-4.483	7.2
-4.488	6.8
-4.493	5.6
-4.499	4.8
-4.504	3.6
-4.509	3.2
-4.515	2.8
-4.520	2.8
-4.525	2.8
-4.531	2.8
-4.536	3.2
-4.541	3.6
-4.547	4.0
-4.552	4.8
-4.557	5.2
-4.563	5.6
-4.568	5.2
-4.573	4.8
-4.578	4.4
-4.584	3.6
-4.589	3.2
-4.594	2.8
-4.600	2.4
-4.605	2.0
-4.610	2.0
-4.616	2.4
-4.621	2.4
-4.626	2.8
-4.632	3.2
-4.637	3.6
-4.642	4.0
-4.648	4.0
-4.653	4.0
-4.658	3.6
-4.663	3.2
-4.669	2.8
-4.674	2.4
-4.679	2.0
-4.685	2.0
-4.690	2.0
-4.695	2.0
-4.701	2.0
-4.706	2.0
-4.711	2.4
-4.717	2.8
-4.722	2.8
-4.727	2.8
-4.733	2.8
-4.738	2.4
-4.743	2.4
-4.748	2.0
-4.754	2.0
-4.759	1.6
-4.764	1.6
-4.770	1.6
-4.775	1.6
-4.780	1.6
-4.786	1.6
-4.791	1.6
-4.796	2.0
-4.802	2.0
-4.807	2.0
-4.812	2.0
-4.818	2.0
-4.823	1.6
-4.828	1.6
-4.833	1.2
-4.839	1.2
-4.844	1.2
-4.849	1.2
-4.855	1.2
-4.860	1.2
-4.865	1.2
-4.871	1.6
-4.876	1.6
-4.881	1.6
-4.887	1.6
-4.892	1.6
-4.897	1.6
-4.902	1.2
-4.908	1.2
-4.913	1.2
-4.918	1.2
-4.924	1.2
-4.929	1.2
-4.934	1.2
-4.940	1.2
-4.945	1.2
-4.950	1.2
-4.956	1.2
-4.961	1.2
-4.966	1.2
-4.971	1.2
-4.977	1.2
-4.982	1.2
-4.987	1.2
-4.993	1.2
-4.998	1.2
-5.003	1.2
-5.009	1.2
-5.014	1.2
-5.019	1.2
-5.025	1.2
-5.030	1.2
-5.035	1.2
-5.040	1.2
-5.046	1.2
-5.051	1.2
-5.056	1.2
-5.062	1.2
-5.067	1.2
-5.072	0.8
-5.078	0.8
-5.083	0.8
-5.088	0.8
-5.094	0.8
-5.099	0.8
-5.104	0.8
-5.109	0.8
-5.115	0.8
-5.120	0.8
-5.125	0.8
-5.131	0.8
-5.136	0.8
-5.141	0.8
-5.147	0.8
-5.152	0.8
-5.157	0.8
-5.162	0.8
-5.168	0.8
-5.173	0.8
-5.178	0.8
-5.184	0.8
-5.189	0.8
-5.194	0.8
-5.200	0.8
-5.205	0.8
-5.210	0.8
-5.216	0.8
-5.221	0.8
-5.226	0.8
-5.231	0.8
-5.237	0.8
-5.242	0.8
-5.247	0.8
-5.253	0.8
-5.258	0.8
-5.263	0.8
-5.269	0.8
-5.274	0.8
-5.279	0.8
-5.284	0.8
-5.290	0.8
-5.295	0.8
-5.300	0.8
-5.306	0.8
-5.311	0.8
-5.316	0.8
-5.322	0.8
-5.327	0.8
-5.332	0.8
-5.337	0.8
-5.343	0.8
-5.348	0.8
-5.353	0.8
-5.359	0.8
-5.364	0.8
-5.369	0.8
-5.375	0.8
-5.380	0.8
-5.385	0.8
-5.390	0.8
-5.396	0.8
-5.401	0.8
-5.406	0.8
-5.412	0.8
-5.417	0.8
-5.422	0.8
-5.428	0.8
-5.433	0.8
-5.438	0.8
-5.443	0.8
-5.449	0.8
-5.454	0.8
